Transaction_ID,Date_Created,Subscription_Type,Negotiation_Success_Prob,User_Feedback, Monthly_Fee_USD 
TRX-68483,,cloud storage,0.9,It's too expensive!!!, $85.67 
TRX-59073,03/01/2026,cloud storage,0.57458336,, $98.33 
TRX-63367,,spotify,0.081807215,, $8.65 
TRX-36297,,netflix,0.9,Spaces at the beginning, $12.57 
TRX-85713,,spotify,0.9,It's too expensive!!!, $130.99 
TRX-87694,03/01/2026,gym membership,0.9,Spaces at the beginning, $13.29 
TRX-61608,,internet provider,,, $48.31 
TRX-38638,,spotify,0.03491614,Negotiation needed ASAP, $131.60 
TRX-16711,,spotify,,It's too expensive!!!, $58.36 
TRX-28015,,spotify,0.0085,Negotiation needed ASAP, $58.11 
TRX-94577,,internet provider,0.0085,Negotiation needed ASAP, $46.38 
TRX-40254,,cloud storage,0.90405276,Spaces at the beginning, $43.01 
TRX-36341,,internet provider,0.28539679,It's too expensive!!!, $12.69 
TRX-64191,,cloud storage,0.0085,Negotiation needed ASAP, $122.85 
TRX-5383,,gym membership,,Spaces at the beginning, $4.33 
TRX-77415,,electricity bill,0.9,Spaces at the beginning, $12.28 
TRX-71493,01/09/2026,cloud storage,0.9,Spaces at the beginning, $43.01 
TRX-34214,,cloud storage,0.0085,Spaces at the beginning, $11.05 
TRX-21479,,internet provider,0.0085,Negotiation needed ASAP, $46.38 
TRX-44712,03/01/2026,electricity bill,0.0085,Stop charging me., $23.06 
TRX-62886,03/01/2026,electricity bill,0.387709277,Stop charging me., $5.76 
TRX-98026,,cloud storage,0.9,, $43.01 
TRX-59957,,electricity bill,0.0085,Stop charging me., $10.81 
TRX-8196,,netflix,0.9,Stop charging me., $5.75 
TRX-27815,,cloud storage,0.173926933,Stop charging me., $43.01 
TRX-62929,03/01/2026,electricity bill,0.199681192,Negotiation needed ASAP, $38.51 
TRX-65797,,spotify,0.0085,Stop charging me., $118.09 
TRX-73565,,netflix,0.0085,It's too expensive!!!, $34.85 
TRX-84733,,electricity bill,,Stop charging me., $33.43 
TRX-80133,,electricity bill,0.9,Negotiation needed ASAP, $106.41 
TRX-91145,06/06/2025,spotify,0.0085,Spaces at the beginning, $45.16 
TRX-32568,03/01/2026,electricity bill,0.0085,Spaces at the beginning, $38.51 
TRX-91318,03/01/2026,internet provider,0.9,It's too expensive!!!, $46.38 
TRX-70163,03/01/2026,internet provider,0.0085,It's too expensive!!!, $50.30 
TRX-7111,,internet provider,0.191193475,It's too expensive!!!, $109.03 
TRX-18793,,spotify,0.44020112,Negotiation needed ASAP, $59.66 
TRX-68926,,electricity bill,0.9,Spaces at the beginning, $4.11 
TRX-93799,03/01/2026,cloud storage,,Stop charging me., $43.01 
TRX-96624,,gym membership,0.241882963,, $132.82 
TRX-27680,,electricity bill,,Negotiation needed ASAP, $11.65 
TRX-29856,,internet provider,0.0085,Negotiation needed ASAP, $49.39 
TRX-60065,,electricity bill,0.0085,Stop charging me., $38.51 
TRX-49105,,cloud storage,0.9,Stop charging me., $20.95 
TRX-43257,,netflix,,Stop charging me., $24.76 
TRX-30556,,gym membership,0.9,Stop charging me., $46.46 
TRX-81546,,netflix,,Negotiation needed ASAP, $78.12 
TRX-28683,03/01/2026,cloud storage,0.0085,Spaces at the beginning, $21.37 
TRX-65603,,cloud storage,,Stop charging me., $23.19 
TRX-79722,,internet provider,0.0085,It's too expensive!!!, $52.90 
TRX-34577,03/01/2026,internet provider,0.9,Negotiation needed ASAP, $7.04 
TRX-38608,,spotify,0.9,Spaces at the beginning, $74.49 
TRX-70267,03/01/2026,internet provider,,, $88.59 
TRX-78141,03/01/2026,cloud storage,0.174955563,, $43.01 
TRX-92434,10/11/2025,internet provider,,Negotiation needed ASAP, $3.67 
TRX-45692,,spotify,0.9,Negotiation needed ASAP, $45.16 
TRX-70826,,internet provider,,It's too expensive!!!, $8.27 
TRX-18683,03/01/2026,internet provider,0.637638971,, $8.71 
TRX-10879,03/01/2026,cloud storage,0.0085,It's too expensive!!!, $43.01 
TRX-48335,,cloud storage,0.9,Spaces at the beginning, $19.93 
TRX-77131,,spotify,0.0085,Spaces at the beginning, $86.54 
TRX-44167,,netflix,,It's too expensive!!!, $44.83 
TRX-57214,,netflix,0.9,Stop charging me., $53.75 
TRX-44432,,internet provider,0.0085,Stop charging me., $46.38 
TRX-36216,03/01/2026,gym membership,,Negotiation needed ASAP, $3.83 
TRX-69785,03/01/2026,electricity bill,0.0085,Spaces at the beginning, $9.54 
TRX-63023,,electricity bill,0.002194416,, $6.85 
TRX-65749,,cloud storage,0.0085,Spaces at the beginning, $43.01 
TRX-76637,01/03/2026,netflix,0.333150552,Stop charging me., $37.91 
TRX-18495,03/01/2026,internet provider,0.9,Stop charging me., $81.24 
TRX-56684,,electricity bill,0.055027559,Spaces at the beginning, $5.54 
TRX-73976,03/01/2026,spotify,0.9,Negotiation needed ASAP, $28.87 
TRX-86211,,electricity bill,0.845206504,It's too expensive!!!, $38.51 
TRX-35360,,netflix,0.948895947,Negotiation needed ASAP, $123.54 
TRX-38084,03/01/2026,gym membership,0.579819671,Negotiation needed ASAP, $7.51 
TRX-5864,,internet provider,0.126255662,, $13.89 
TRX-61313,,spotify,,It's too expensive!!!, $45.42 
TRX-31081,03/01/2026,cloud storage,,, $144.70 
TRX-83299,,netflix,,Spaces at the beginning, $44.83 
TRX-92442,,gym membership,0.753147955,It's too expensive!!!, $104.26 
TRX-77072,,electricity bill,0.9,Negotiation needed ASAP, $100.98 
TRX-36082,,electricity bill,0.642915255,, $6.24 
TRX-11380,,gym membership,0.0085,Spaces at the beginning, $37.90 
TRX-97900,,electricity bill,0.012551052,Spaces at the beginning, $38.51 
TRX-28658,,electricity bill,0.9,Spaces at the beginning, $42.35 
TRX-39544,,gym membership,,Spaces at the beginning, $46.46 
TRX-84194,,cloud storage,0.008387521,Stop charging me., $43.01 
TRX-88348,10/01/2025,gym membership,,Spaces at the beginning, $46.46 
TRX-78000,03/01/2026,gym membership,0.0085,Stop charging me., $14.02 
TRX-72581,,cloud storage,0.9,It's too expensive!!!, $60.32 
TRX-94704,,electricity bill,0.0085,Negotiation needed ASAP, $38.51 
TRX-11503,,spotify,,It's too expensive!!!, $72.03 
TRX-94362,,netflix,0.9,Negotiation needed ASAP, $44.83 
TRX-66210,03/01/2026,internet provider,0.0085,It's too expensive!!!, $23.74 
TRX-84089,03/01/2026,internet provider,0.143894636,Stop charging me., $38.94 
TRX-54623,,gym membership,0.713023456,Negotiation needed ASAP, $3.72 
TRX-54032,,gym membership,0.0085,Stop charging me., $13.11 
TRX-1783,03/01/2026,internet provider,0.0085,Spaces at the beginning, $45.88 
TRX-26510,,internet provider,0.251044527,Stop charging me., $76.82 
TRX-23954,03/01/2026,cloud storage,0.9,, $34.79 
TRX-13324,,electricity bill,0.9,Stop charging me., $127.87 
TRX-32562,,spotify,,Spaces at the beginning, $45.16 
TRX-52662,03/01/2026,spotify,0.0085,It's too expensive!!!, $56.97 
TRX-10742,07/10/2025,spotify,0.9,Negotiation needed ASAP, $134.95 
TRX-38005,,gym membership,,, $126.91 
TRX-55577,03/01/2026,spotify,0.9,, $93.39 
TRX-64872,,gym membership,,Stop charging me., $10.15 
TRX-5570,03/01/2026,electricity bill,0.986175872,Spaces at the beginning, $11.86 
TRX-8268,03/01/2026,netflix,,Spaces at the beginning, $44.83 
TRX-86000,,cloud storage,0.9,, $43.01 
TRX-37009,,internet provider,,Negotiation needed ASAP, $46.38 
TRX-19645,,electricity bill,0.9,, $121.53 
TRX-33012,,cloud storage,0.981813068,Negotiation needed ASAP, $8.74 
TRX-96564,03/01/2026,electricity bill,0.0085,Spaces at the beginning, $82.08 
TRX-74898,03/01/2026,spotify,0.0085,Stop charging me., $81.35 
TRX-7523,,cloud storage,0.9,, $148.37 
TRX-90600,03/01/2026,gym membership,,Spaces at the beginning, $45.12 
TRX-11225,,cloud storage,0.0085,Negotiation needed ASAP, $53.59 
TRX-44444,03/01/2026,electricity bill,,Stop charging me., $38.51 
TRX-27690,,internet provider,0.442651426,Spaces at the beginning, $6.89 
TRX-77325,,cloud storage,0.091732021,Negotiation needed ASAP, $9.50 
TRX-6722,,electricity bill,0.3319813,, $7.39 
TRX-56863,,netflix,,Spaces at the beginning, $98.29 
TRX-72946,,electricity bill,,Stop charging me., $26.59 
TRX-63369,,electricity bill,0.9,It's too expensive!!!, $40.63 
TRX-55846,,electricity bill,0.0085,, $11.58 
TRX-93054,,cloud storage,0.9,Stop charging me., $74.94 
TRX-4913,03/01/2026,gym membership,0.36332283,It's too expensive!!!, $9.25 
TRX-9735,10/12/2025,electricity bill,,It's too expensive!!!, $44.06 
TRX-58453,,electricity bill,,, $38.51 
TRX-64450,,cloud storage,0.0085,Spaces at the beginning, $43.01 
TRX-82434,,internet provider,0.362661505,It's too expensive!!!, $46.38 
TRX-11757,,cloud storage,0.040798315,Spaces at the beginning, $142.93 
TRX-37657,,electricity bill,0.0085,, $111.79 
TRX-76775,,internet provider,0.264354501,It's too expensive!!!, $67.34 
TRX-77066,,internet provider,0.9,, $56.04 
TRX-39603,,gym membership,0.9,, $46.46 
TRX-54811,,spotify,0.0085,Stop charging me., $132.15 
TRX-17750,,spotify,0.9,, $12.48 
TRX-58979,,internet provider,0.007463086,Spaces at the beginning, $46.38 
TRX-19842,,gym membership,0.9,Spaces at the beginning, $3.39 
TRX-25717,03/01/2026,internet provider,0.9,Spaces at the beginning, $5.06 
TRX-54681,,electricity bill,0.989563415,It's too expensive!!!, $88.35 
TRX-67600,,spotify,,Negotiation needed ASAP, $45.16 
TRX-66135,,electricity bill,0.810381974,, $9.27 
TRX-49394,04/07/2026,gym membership,0.9,Negotiation needed ASAP, $140.26 
TRX-21328,,spotify,0.148094375,, $45.16 
TRX-63477,,gym membership,,Spaces at the beginning, $7.36 
TRX-9495,,spotify,0.9,It's too expensive!!!, $100.97 
TRX-89099,,cloud storage,0.0085,Stop charging me., $5.72 
TRX-64271,,spotify,0.0085,Stop charging me., $45.16 
TRX-47232,03/01/2026,spotify,0.9,Negotiation needed ASAP, $118.18 
TRX-35364,03/01/2026,cloud storage,,Stop charging me., $89.65 
TRX-41504,,electricity bill,,Stop charging me., $38.51 
TRX-32360,,gym membership,0.0085,Negotiation needed ASAP, $7.43 
TRX-21716,,netflix,0.9,Spaces at the beginning, $4.52 
TRX-35410,03/01/2026,spotify,0.9,Spaces at the beginning, $140.94 
TRX-23341,,cloud storage,,It's too expensive!!!, $103.53 
TRX-9423,,cloud storage,0.58675974,Negotiation needed ASAP, $106.10 
TRX-88563,,spotify,0.0085,Spaces at the beginning, $111.54 
TRX-60254,,cloud storage,,Spaces at the beginning, $43.01 
TRX-18255,03/01/2026,internet provider,0.0692711,Spaces at the beginning, $135.14 
TRX-23406,03/01/2026,electricity bill,,Spaces at the beginning, $38.51 
TRX-16495,03/11/2026,spotify,0.0085,, $99.93 
TRX-12714,03/01/2026,netflix,0.9,Negotiation needed ASAP, $44.83 
TRX-95220,,spotify,0.9,, $86.83 
TRX-70090,,netflix,0.889198048,Negotiation needed ASAP, $15.76 
TRX-7246,,netflix,0.804870814,Stop charging me., $143.88 
TRX-4141,,netflix,0.558576578,, $5.86 
TRX-66181,,electricity bill,0.706173579,, $126.65 
TRX-81505,,cloud storage,0.0085,Negotiation needed ASAP, $44.49 
TRX-46198,,electricity bill,0.0085,, $137.68 
TRX-48546,09/04/2025,netflix,0.0085,, $39.70 
TRX-83599,03/01/2026,gym membership,,Negotiation needed ASAP, $5.58 
TRX-88193,,internet provider,0.0085,, $46.38 
TRX-36587,03/01/2026,netflix,0.0085,It's too expensive!!!, $80.83 
TRX-38296,01/07/2026,electricity bill,,Stop charging me., $28.59 
TRX-58414,,internet provider,0.9,It's too expensive!!!, $46.38 
TRX-81145,,cloud storage,0.0085,, $11.20 
TRX-40837,,gym membership,0.0085,It's too expensive!!!, $46.46 
TRX-7136,03/01/2026,gym membership,0.9,It's too expensive!!!, $46.46 
TRX-22680,,electricity bill,0.0085,Stop charging me., $3.55 
TRX-30392,,netflix,0.957708838,Spaces at the beginning, $25.33 
TRX-12210,,netflix,,Stop charging me., $78.90 
TRX-63719,03/01/2026,netflix,,, $11.97 
TRX-44172,,internet provider,0.9,Negotiation needed ASAP, $7.74 
TRX-31802,,electricity bill,0.9,Spaces at the beginning, $55.21 
TRX-71685,,internet provider,0.009656158,Spaces at the beginning, $111.45 
TRX-46451,,electricity bill,,, $85.34 
TRX-23462,,electricity bill,0.9,Spaces at the beginning, $7.79 
TRX-28321,03/01/2026,internet provider,0.9,It's too expensive!!!, $46.38 
TRX-80747,,netflix,,Spaces at the beginning, $20.06 
TRX-5353,,spotify,0.348893449,It's too expensive!!!, $100.23 
TRX-57204,,cloud storage,0.9,It's too expensive!!!, $8.14 
TRX-32409,03/12/2026,netflix,,Negotiation needed ASAP, $90.41 
TRX-84186,,electricity bill,0.0085,Spaces at the beginning, $132.66 
TRX-4921,03/01/2026,gym membership,0.0085,It's too expensive!!!, $97.20 
TRX-6339,,gym membership,0.714032171,Negotiation needed ASAP, $46.46 
TRX-74129,03/01/2026,electricity bill,0.0085,Spaces at the beginning, $38.51 
TRX-33606,,internet provider,0.9,Spaces at the beginning, $144.07 
TRX-61280,,internet provider,0.0085,Negotiation needed ASAP, $10.24 
TRX-87092,03/01/2026,cloud storage,,Stop charging me., $8.74 
TRX-27766,,internet provider,,Negotiation needed ASAP, $30.56 
TRX-33034,,netflix,,, $149.19 
TRX-5400,03/01/2026,internet provider,0.0085,Negotiation needed ASAP, $46.38 
TRX-17801,,cloud storage,0.165565496,Stop charging me., $85.12 
TRX-88234,,cloud storage,0.0085,, $43.01 
TRX-54045,,internet provider,0.256943627,Spaces at the beginning, $32.97 
TRX-87663,04/03/2026,netflix,0.9,Stop charging me., $44.83 
TRX-96976,03/01/2026,netflix,0.9,It's too expensive!!!, $17.04 
TRX-89641,03/01/2026,internet provider,0.664933166,It's too expensive!!!, $46.38 
TRX-78539,,gym membership,0.0085,Negotiation needed ASAP, $21.69 
TRX-5342,,spotify,0.9,Spaces at the beginning, $45.16 
TRX-23180,,electricity bill,0.0085,, $13.25 
TRX-57742,,netflix,0.0085,It's too expensive!!!, $119.71 
TRX-25936,04/04/2026,gym membership,0.9,, $61.90 
TRX-84271,,cloud storage,0.0085,, $26.70 
TRX-84345,06/03/2025,spotify,0.9,Negotiation needed ASAP, $46.99 
TRX-12121,,electricity bill,,It's too expensive!!!, $5.53 
TRX-60693,03/01/2026,internet provider,0.0085,, $46.38 
TRX-75942,03/01/2026,spotify,0.0085,Negotiation needed ASAP, $8.68 
TRX-2852,03/01/2026,internet provider,0.959885197,It's too expensive!!!, $74.25 
TRX-95922,,cloud storage,0.655500222,, $70.49 
TRX-56455,03/01/2026,netflix,,Stop charging me., $4.39 
TRX-5227,03/01/2026,spotify,,Negotiation needed ASAP, $72.90 
TRX-40337,,gym membership,0.699442091,It's too expensive!!!, $46.46 
TRX-88701,03/04/2026,cloud storage,0.9,It's too expensive!!!, $5.42 
TRX-55295,,internet provider,0.937275207,, $34.29 
TRX-70656,,cloud storage,0.257261896,, $43.01 
TRX-58842,,cloud storage,0.186790805,It's too expensive!!!, $11.31 
TRX-91489,03/01/2026,cloud storage,0.657999136,Stop charging me., $135.87 
TRX-57297,,netflix,,It's too expensive!!!, $41.62 
TRX-51745,,spotify,,It's too expensive!!!, $108.04 
TRX-20332,12/07/2025,internet provider,0.0085,Stop charging me., $73.54 
TRX-39371,03/01/2026,electricity bill,0.698130403,It's too expensive!!!, $38.51 
TRX-23701,,netflix,0.0085,Stop charging me., $44.83 
TRX-60061,,internet provider,0.739752552,It's too expensive!!!, $114.45 
TRX-37679,,spotify,0.570686521,Stop charging me., $123.60 
TRX-81381,,spotify,,Stop charging me., $137.37 
TRX-47764,,cloud storage,0.335985039,, $135.38 
TRX-16604,,netflix,0.020806979,, $44.83 
TRX-79726,,gym membership,0.9,Spaces at the beginning, $46.46 
TRX-73732,08/06/2025,gym membership,0.9,Stop charging me., $104.93 
TRX-68093,03/01/2026,gym membership,0.325918974,It's too expensive!!!, $46.46 
TRX-47323,,electricity bill,0.351115756,Stop charging me., $38.51 
TRX-17145,,cloud storage,0.0085,Negotiation needed ASAP, $89.45 
TRX-92135,,gym membership,0.9,Stop charging me., $46.46 
TRX-81410,,cloud storage,0.494608239,Spaces at the beginning, $133.57 
TRX-10027,,cloud storage,,, $4.46 
TRX-14432,,cloud storage,,Spaces at the beginning, $135.97 
TRX-69389,,spotify,0.9,Spaces at the beginning, $54.32 
TRX-21825,,spotify,0.9,, $45.16 
TRX-2031,,netflix,0.0085,Negotiation needed ASAP, $44.83 
TRX-47948,,internet provider,0.475671357,It's too expensive!!!, $6.52 
TRX-52691,06/08/2025,netflix,,Negotiation needed ASAP, $44.83 
TRX-90804,03/02/2026,spotify,0.9,It's too expensive!!!, $110.09 
TRX-90981,03/01/2026,cloud storage,0.208037863,Stop charging me., $43.01 
TRX-77667,,cloud storage,0.9,Spaces at the beginning, $7.39 
TRX-56436,03/01/2026,cloud storage,,Spaces at the beginning, $25.67 
TRX-53626,03/09/2026,cloud storage,0.954715288,Spaces at the beginning, $11.91 
TRX-62868,12/08/2025,cloud storage,0.9,Stop charging me., $120.90 
TRX-16886,03/01/2026,internet provider,0.0085,Spaces at the beginning, $46.38 
TRX-59704,04/02/2026,spotify,0.612344067,It's too expensive!!!, $11.05 
TRX-39884,,netflix,0.0085,, $41.51 
TRX-58427,,cloud storage,0.0085,Negotiation needed ASAP, $43.01 
TRX-62988,,netflix,0.0085,Stop charging me., $114.50 
TRX-67345,,internet provider,,, $50.65 
TRX-40406,03/01/2026,cloud storage,0.015297105,Negotiation needed ASAP, $111.39 
TRX-50920,,gym membership,0.358538235,Spaces at the beginning, $148.38 
TRX-85263,,spotify,,Stop charging me., $54.27 
TRX-26866,,gym membership,0.0085,Stop charging me., $76.66 
TRX-95653,03/01/2026,spotify,0.0085,It's too expensive!!!, $45.16 
TRX-32589,,electricity bill,0.9,Negotiation needed ASAP, $122.63 
TRX-81447,,netflix,0.0085,Stop charging me., $44.83 
TRX-59834,,netflix,0.673831675,Negotiation needed ASAP, $42.01 
TRX-48673,12/01/2025,spotify,,, $36.62 
TRX-7533,03/01/2026,cloud storage,0.439535286,, $43.01 
TRX-10444,03/01/2026,gym membership,0.0085,Negotiation needed ASAP, $46.46 
TRX-99284,,electricity bill,0.0085,Spaces at the beginning, $122.09 
TRX-12320,09/08/2025,netflix,0.9,Spaces at the beginning, $136.21 
TRX-57776,,netflix,0.9,, $9.15 
TRX-32099,,internet provider,,Stop charging me., $3.85 
TRX-59013,,gym membership,0.0085,Spaces at the beginning, $46.46 
TRX-32117,,spotify,0.0085,Negotiation needed ASAP, $48.65 
TRX-13213,03/01/2026,spotify,0.863325833,Stop charging me., $6.40 
TRX-6441,,netflix,0.0085,Spaces at the beginning, $44.83 
TRX-37329,01/01/2026,spotify,0.940286089,Stop charging me., $11.44 
TRX-81564,,internet provider,0.9,, $5.57 
TRX-40315,,internet provider,,Stop charging me., $129.73 
TRX-86008,03/01/2026,gym membership,0.0085,Spaces at the beginning, $47.74 
TRX-87821,,spotify,0.412320915,It's too expensive!!!, $14.71 
TRX-45557,12/12/2025,spotify,0.698619419,Negotiation needed ASAP, $45.16 
TRX-45066,03/01/2026,gym membership,0.9,Spaces at the beginning, $8.65 
TRX-61377,03/01/2026,cloud storage,0.73529557,Stop charging me., $112.29 
TRX-28914,03/01/2026,spotify,0.9,It's too expensive!!!, $61.44 
TRX-78782,,internet provider,,Spaces at the beginning, $46.38 
TRX-68462,,spotify,0.9,It's too expensive!!!, $45.16 
TRX-34555,,gym membership,,Spaces at the beginning, $46.46 
TRX-84477,,electricity bill,0.359858399,It's too expensive!!!, $122.58 
TRX-10603,,cloud storage,0.676398108,It's too expensive!!!, $3.53 
TRX-83934,,netflix,0.9,, $96.38 
TRX-5039,,spotify,0.897010743,Stop charging me., $45.16 
TRX-99418,03/01/2026,netflix,0.9,Stop charging me., $84.76 
TRX-76184,,spotify,,Stop charging me., $7.55 
TRX-37739,,gym membership,0.0085,Spaces at the beginning, $9.22 
TRX-61818,,internet provider,0.9,Stop charging me., $52.32 
TRX-67146,,electricity bill,,It's too expensive!!!, $12.62 
TRX-22857,,electricity bill,0.9,, $117.65 
